Version	ATC-Code	ATC-Bedeutung	DDD-Info
2025	R03AK15	Salbutamol und Budesonid	
2025	R03AL  	Sympathomimetika in Kombination mit Anticholinergika inkl. Dreifachkombinationen mit Corticosteroiden	
2025	R03AL01	Fenoterol und Ipratropiumbromid	Standarddosis: 6 DE Inhal.aerosol 
2025	R03AL02	Salbutamol und Ipratropiumbromid	Standarddosis: 3 DE Inhal.lösung 
2025	R03AL03	Vilanterol und Umeclidiniumbromid	Standarddosis: 1 DE Inhal.pulver 
2025	R03AL04	Indacaterol und Glycopyrroniumbromid	Standarddosis: 1 DE Inhal.pulver 
2025	R03AL05	Formoterol und Aclidiniumbromid	Standarddosis: 2 DE Inhal.pulver 
2025	R03AL06	Olodaterol und Tiotropiumbromid	Standarddosis: 2 DE Inhal.lösung 
2025	R03AL07	Formoterol und Glycopyrroniumbromid	Standarddosis: 4 DE Inhal.aerosol 
2025	R03AL08	Vilanterol, Umeclidiniumbromid und Fluticasonfuroat	Standarddosis: 1 DE Inhal.pulver 
2025	R03AL09	Formoterol, Glycopyrroniumbromid und Beclometason	Standarddosis: 4 DE Inhal.aerosol; Standarddosis: 4 DE Inhal.pulver 
2025	R03AL10	Formoterol und Tiotropiumbromid	
2025	R03AL11	Formoterol, Glycopyrroniumbromid und Budesonid	Standarddosis: 4 DE Inhal.aerosol 
2025	R03AL12	Indacaterol, Glycopyrroniumbromid und Mometason	Standarddosis: 1 DE Inhal.pulver 
2025	R03B   	ANDERE INHALATIVE MITTEL BEI OBSTRUKTIVEN ATEMWEGSERKRANKUNGEN	
2025	R03BA  	Glucocorticoide	
2025	R03BA01	Beclometason	0,8 mg Inhal.aerosol/pulver bezogen auf das Beclometasondipropionat; 1,5 mg Inhal.lösung bezogen auf das Beclometasondipropionat; 0,4 mg Inhal.aerosol Partikelgröße < 3,3 mcm bezogen auf das Beclometasondipropionat
2025	R03BA02	Budesonid	0,8 mg Inhal.aerosol/pulver; 1,5 mg Inhal.lösung
2025	R03BA03	Flunisolid	1 mg Inhal.aerosol
2025	R03BA04	Betamethason	
2025	R03BA05	Fluticason	0,6 mg Inhal.aerosol/pulver bezogen auf das Fluticasonpropionat; 1,5 mg Inhal.lösung bezogen auf das Fluticasonpropionat
2025	R03BA06	Triamcinolon	
2025	R03BA07	Mometason	0,4 mg Inhal.pulver bezogen auf das Mometasonfuroat
2025	R03BA08	Ciclesonid	0,16 mg Inhal.aerosol
2025	R03BA09	Fluticasonfuroat	
2025	R03BA19	Dexamethason	
2025	R03BB  	Anticholinergika	
2025	R03BB01	Ipratropiumbromid	0,12 mg Inhal.aerosol/pulver; 0,3 mg Inhal.lösung; 1,5 mg Inhal.lösung; 0,6 mg Inhal.pulver
2025	R03BB02	Oxitropiumbromid	0,6 mg Inhal.aerosol; 4 mg Inhal.lösung
2025	R03BB03	Stechapfel-haltige Zubereitungen	
2025	R03BB04	Tiotropiumbromid	5 mcg Inhal.lösung bezogen auf Tiotropium (aus dem Mundstück abgegebene Dosis); 10 mcg Inhal.pulver bezogen auf Tiotropium (aus dem Mundstück abgegebene Dosis)
2025	R03BB05	Aclidiniumbromid	0,644 mg Inhal.pulver bezogen auf Aclidinium (aus dem Mundstück abgegebene Dosis)
2025	R03BB06	Glycopyrroniumbromid	44 mcg Inhal.pulver bezogen auf Glycopyrronium (aus dem Mundstück abgegebene Dosis)
2025	R03BB07	Umeclidiniumbromid	55 mcg Inhal.pulver bezogen auf Umeclidinium (aus dem Mundstück abgegebene Dosis)
2025	R03BB08	Revefenacin	
2025	R03BB54	Tiotropiumbromid, Kombinationen	
2025	R03BC  	Antiallergika, exkl. Corticosteroide	
2025	R03BC01	Cromoglicinsäure	40 mg Inhal.aerosol bezogen auf Cromoglicinsäure, Dinatriumsalz; 80 mg Inhal.lösung/pulver bezogen auf Cromoglicinsäure, Dinatriumsalz
2025	R03BC03	Nedocromil	8 mg Inhal.aerosol
2025	R03BX  	Andere inhalative Mittel bei obstruktiven Atemwegserkrankungen	
2025	R03BX01	Fenspirid	
2025	R03BX02	Ensifentrin	
2025	R03C   	SYMPATHOMIMETIKA ZUR SYSTEMISCHEN ANWENDUNG	
2025	R03CA  	Alpha- und Beta-Adrenozeptoragonisten	
2025	R03CA02	Ephedrin	50 mg O
2025	R03CA51	Epinephrin, Kombinationen	
2025	R03CA52	Ephedrin, Kombinationen	
2025	R03CA53	Methylephedrin, Kombinationen	
2025	R03CB  	Nichtselektive Beta-Adrenozeptoragonisten	
2025	R03CB01	Isoprenalin	40 mg O
2025	R03CB02	Methoxyphenamin	0,4 g O
2025	R03CB03	Orciprenalin**	60 mg O,P
2025	R03CB51	Isoprenalin, Kombinationen	
2025	R03CB53	Orciprenalin, Kombinationen	
2025	R03CC  	Selektive Beta2-Adrenozeptoragonisten	
2025	R03CC02	Salbutamol	12 mg O,P
2025	R03CC03	Terbutalin	15 mg O,P; 0,25 mg P 
2025	R03CC04	Fenoterol	10 mg O,R
2025	R03CC05	Hexoprenalin	1,5 mg O,P
2025	R03CC06	Isoetarin	40 mg O
2025	R03CC07	Pirbuterol	30 mg O
2025	R03CC08	Procaterol	0,1 mg O
2025	R03CC09	Tretoquinol	9 mg O; 0,2 mg P
2025	R03CC10	Carbuterol	6 mg O
2025	R03CC11	Tulobuterol	4 mg O
2025	R03CC12	Bambuterol	20 mg O
2025	R03CC13	Clenbuterol	40 mcg O
2025	R03CC14	Reproterol	
2025	R03CC15	Formoterol	0,16 mg O
2025	R03CC53	Terbutalin, Kombinationen	
2025	R03CC54	Fenoterol, Kombinationen	
2025	R03CC63	Clenbuterol und Ambroxol	
2025	R03CK  	Sympathomimetika und andere Mittel bei obstruktiven Atemwegserkrankungen	
2025	R03D   	ANDERE MITTEL BEI OBSTRUKTIVEN ATEMWEGSERKRANKUNGEN ZUR SYSTEMISCHEN ANWENDUNG	
2025	R03DA  	Xanthine	
2025	R03DA01	Diprophyllin	1 g O,P,R
2025	R03DA02	Cholintheophyllinat	0,6 g O,R
2025	R03DA03	Proxyphyllin	1,2 g O,P,R
2025	R03DA04	Theophyllin	0,4 g O,P,R
2025	R03DA05	Aminophyllin	0,6 g O,P,R
2025	R03DA06	Etamiphyllin	
2025	R03DA07	Theobromin	
2025	R03DA08	Bamifyllin	
2025	R03DA09	Acefyllinpiperazin	
2025	R03DA10	Bufyllin	
2025	R03DA11	Doxofyllin	0,8 g O,P
2025	R03DA12	Mepyramintheophyllinacetat	0,6 g O
2025	R03DA20	Kombinationen von Xanthinen	
2025	R03DA50	Andere Xanthine, Kombinationen excl. Psycholeptika	
2025	R03DA51	Diprophyllin, Kombinationen	
2025	R03DA52	Cholintheophyllinat, Kombinationen	
2025	R03DA53	Proxyphyllin, Kombinationen exkl. Psycholeptika	
2025	R03DA54	Theophyllin, Kombinationen exkl. Psycholeptika	
2025	R03DA55	Aminophyllin, Kombinationen	
2025	R03DA57	Theobromin, Kombinationen	
2025	R03DA63	Coffein, Kombinationen exkl. Psycholeptika	
2025	R03DA73	Proxyphyllin, Kombinationen mit Psycholeptika	
2025	R03DA74	Theophyllin, Kombinationen mit Psycholeptika	
2025	R03DA82	Etofyllin, Kombinationen mit Psycholeptika	
2025	R03DA90	Andere Xanthine, Kombinationen mit Psycholeptika	
2025	R03DB  	Xanthine und Sympathomimetika	
2025	R03DB01	Diprophyllin und Sympathomimetika	
2025	R03DB02	Cholintheophyllinat und Sympathomimetika	
2025	R03DB03	Proxyphyllin und Sympathomimetika	
2025	R03DB04	Theophyllin und Sympathomimetika	
2025	R03DB05	Aminophyllin und Sympathomimetika	
2025	R03DB06	Etamiphyllin und Sympathomimetika	
2025	R03DB12	Etofyllin und Sympathomimetika	
2025	R03DB13	Coffein und Sympathomimetika	
2025	R03DB20	Verschiedene Xanthine und Sympathomimetika	
2025	R03DC  	Leukotrienrezeptorantagonisten	
2025	R03DC01	Zafirlukast	40 mg O
2025	R03DC02	Pranlukast	
2025	R03DC03	Montelukast	10 mg O; 5 mg O Kinder DDD 
2025	R03DC04	Ibudilast	
2025	R03DC53	Montelukast, Kombinationen	
2025	R03DH  	Homöopathische und anthroposophische Mittel bei obstruktiven Atemwegserkrankungen zur systemischen Anwendung	
2025	R03DH10	Verschiedene	
2025	R03DH20	Kombinationen	
2025	R03DX  	Andere Mittel bei obstruktiven Atemwegserkrankungen zur systemischen Anwendung	
2025	R03DX01	Amlexanox	
2025	R03DX02	Eprozinol	
2025	R03DX03	Fenspirid	
2025	R03DX05	Omalizumab	16 mg P s.c.
2025	R03DX06	Seratrodast	
2025	R03DX07	Roflumilast	0,5 mg O
2025	R03DX08	Reslizumab	7,1 mg P
2025	R03DX09	Mepolizumab	3,6 mg P
2025	R03DX10	Benralizumab	0,54 mg P
2025	R03DX11	Tezepelumab	7,5 mg P
2025	R03DX12	Depemokimab	
2025	R03DX50	Andere systemische Antiasthmatika, Kombinationen	
2025	R04    	BRUSTEINREIBUNGEN UND ANDERE INHALATE	
2025	R04A   	BRUSTEINREIBUNGEN UND ANDERE INHALATE	
2025	R04AH  	Homöopathische und anthroposophische Brusteinreibungen	
2025	R04AH10	Verschiedene	
2025	R04AH20	Kombinationen	
2025	R04AH50	Kombinationen mit anderen Mitteln	
2025	R04AP  	Pflanzliche Brusteinreibungen und Inhalate, inkl. Bäder	
2025	R04AP02	Thymianöl	
2025	R04AP03	Eukalyptusöl	
2025	R04AP06	Pfefferminzöl	
2025	R04AP07	Niauliöl	
2025	R04AP30	Kombinationen	
2025	R04AP50	Andere etherische Öle, Kombinationen	
2025	R04AX  	Andere Inhalate	
2025	R04AX01	Emser Salz	
2025	R04AX02	Sole	
2025	R04AX03	Natriumchlorid	
2025	R04AX04	Cineol	
2025	R04AX53	Natriumchlorid, Kombinationen	
2025	R05    	HUSTEN- UND ERKÄLTUNGSMITTEL	
2025	R05C   	EXPEKTORANZIEN, EXKL. KOMBINATIONEN MIT ANTITUSSIVA	
2025	R05CA  	Expektoranzien	
2025	R05CA01	Tyloxapol	5 mg Inhal.lösung
2025	R05CA02	Kaliumiodid	1,2 g O
2025	R05CA03	Guaifenesin	0,9 g O,P
2025	R05CA04	Ipecacuanha*	4 mg O Emetin
2025	R05CA05	Altheae radix*	1,6 g O Wurzel
2025	R05CA06	Senega*	3 g O Wurzel
2025	R05CA07	Antimonpentasulfid	0,2 g O
2025	R05CA08	Kreosot	
2025	R05CA09	Guajacolsulfonat	
2025	R05CA10	Kombinationen	
2025	R05CA11	Levoverbenon	
2025	R05CA12	Hederae helicis folium*	
2025	R05CA13	Cineol	
2025	R05CA22	Emser Salz	
2025	R05CA26	Caseinhydrolysat	
2025	R05CA50	Andere Expektoranzien, Kombinationen	
2025	R05CA51	Tyloxapol, Kombinationen	
2025	R05CB  	Mukolytika	
2025	R05CB01	Acetylcystein	1,6 g Inhal.lösung; 0,5 g O; 0,5 g P 
2025	R05CB02	Bromhexin	24 mg O,P; 24 mg Inhal.lösung 
2025	R05CB03	Carbocistein	1,5 g O
2025	R05CB04	Eprazinon	0,2 g O
2025	R05CB05	Mesna	1,2 g Inhal.lösung
2025	R05CB06	Ambroxol	0,12 g O; 75 mg Inhal.lösung,O,P,R; 40 mg O,R Kinder DDD 
2025	R05CB07	Sobrerol	
2025	R05CB08	Domiodol	
2025	R05CB09	Letostein	
2025	R05CB10	Kombinationen	
2025	R05CB11	Stepronin	
2025	R05CB13	Dornase alfa (Desoxyribonuclease)	2,5 mg Inhal.lösung
2025	R05CB14	Neltenexin	
2025	R05CB15	Erdostein	0,6 g O
2025	R05CB16	Mannitol	0,8 g Inhal.pulver
2025	R05CB50	Andere Mukolytika, Kombinationen	
2025	R05CB52	Bromhexin, Kombinationen	
2025	R05CH  	Homöopathische und anthroposophische Expektoranzien	
2025	R05CH01	Cuprum aceticum	
2025	R05CH20	Kombinationen	
2025	R05CH50	Kombinationen mit anderen Mitteln	
2025	R05CP  	Pflanzliche Expektoranzien	
2025	R05CP01	Thymiankraut	6 g O Droge; 3,5 g O Fluidextrakt 
2025	R05CP02	Efeublätter	0,3 g O Droge 
2025	R05CP03	Primelwurzel	
2025	R05CP04	Asarumwurzelstock	
2025	R05CP05	Pelargoniumwurzel	
2025	R05CP08	Spiköl	
2025	R05CP09	Eukalyptusöl	
2025	R05CP10	Niauliöl	
2025	R05CP11	Ipecacuanha	
2025	R05CP13	Senegawurzel	
2025	R05CP15	Wollblumen	
2025	R05CP16	Andornkraut	
2025	R05CP17	Süßholzwurzel	
2025	R05CP30	Kombinationen	
2025	R05CP51	Thymiankraut, Kombinationen	
2025	R05CP59	Eukalyptusöl, Kombinationen	
2025	R05D   	ANTITUSSIVA, EXKL. KOMBINATIONEN MIT EXPEKTORANZIEN	
2025	R05DA  	Opium-Alkaloide und Derivate	
2025	R05DA01	Ethylmorphin	50 mg O
2025	R05DA03	Hydrocodon	15 mg O; 15 mg P 
2025	R05DA04	Codein	0,1 g O
2025	R05DA05	Opium-Alkaloide mit Morphin	
2025	R05DA06	Normethadon	
2025	R05DA07	Noscapin	0,125 g O
2025	R05DA08	Pholcodin	50 mg O
2025	R05DA09	Dextromethorphan	90 mg O
2025	R05DA10	Thebacon	15 mg O
2025	R05DA11	Dimemorfan	
2025	R05DA12	Acetyldihydrocodein	30 mg O
2025	R05DA13	Nicocodin	
2025	R05DA14	Dihydrocodein	40 mg O 
2025	R05DA20	Kombinationen	
2025	R05DA50	Andere Opium-Alkaloide und Derivate, Kombinationen	
2025	R05DA54	Codein, Kombinationen	
2025	R05DA56	Normethadon, Kombinationen	
2025	R05DA59	Dextromethorphan, Kombinationen	
2025	R05DA64	Dihydrocodein, Kombinationen	
2025	R05DB  	Andere Antitussiva	
2025	R05DB01	Benzonatat	0,6 g O
2025	R05DB02	Benproperin	75 mg O
2025	R05DB03	Clobutinol	0,12 g O,P
2025	R05DB04	Isoaminil	0,11 g O
2025	R05DB05	Pentoxyverin	0,1 g O,R
2025	R05DB07	Oxolamin	0,6 g O
2025	R05DB09	Oxeladin	80 mg O
2025	R05DB10	Clofedanol	60 mg O
2025	R05DB11	Pipazetat	80 mg O
2025	R05DB12	Bibenzoniumbromid	90 mg O
2025	R05DB13	Butamirat	25 mg O
2025	R05DB14	Fedrilat	0,2 g O
2025	R05DB15	Zipeprol	
2025	R05DB16	Dibunat	
2025	R05DB17	Droxypropin	
2025	R05DB18	Prenoxdiazin	
2025	R05DB19	Dropropizin	
2025	R05DB20	Kombinationen	
2025	R05DB21	Cloperastin	60 mg O bezogen auf Cloperastinhydrochlorid
2025	R05DB22	Meprotixol	
2025	R05DB23	Piperidion	
2025	R05DB24	Tipepidin	
2025	R05DB25	Morclofon	
2025	R05DB26	Nepinalon	
2025	R05DB27	Levodropropizin	0,12 g O
2025	R05DB28	Dimethoxanat	
2025	R05DB29	Gefapixant	90 mg O
2025	R05DB30	Butetamat	
2025	R05DB31	Menadiol	
2025	R05DB41	Fominoben	
2025	R05DB53	Clobutinol, Kombinationen	
2025	R05DB54	Isoaminil, Kombinationen	
2025	R05DB55	Pentoxyverin, Kombinationen	
2025	R05DB68	Prenoxdiazin, Kombinationen	
2025	R05DB80	Butetamat, Kombinationen	
2025	R05DP  	Pflanzliche Antitussiva	
2025	R05DP01	Sonnentaukraut	
2025	R05DP02	Isländisches Moos	
2025	R05DP04	Spitzwegerich	
2025	R05DP05	Eibischwurzel und -blätter	
2025	R05DP07	Huflattichblätter	
2025	R05F   	ANTITUSSIVA UND EXPEKTORANZIEN, KOMBINATIONEN	
2025	R05FA  	Opium-Derivate und Expektoranzien	
2025	R05FA01	Opium-Derivate und Mukolytika	
2025	R05FA02	Opium-Derivate und Expektoranzien	
2025	R05FB  	Andere Antitussiva und Expektoranzien	
2025	R05FB01	Antitussiva und Mukolytika	
2025	R05FB02	Antitussiva und Expektoranzien	
2025	R05FH  	Homöopathische und anthroposophische Antitussiva und Expektoranzien	
2025	R05FH10	Verschiedene	
2025	R05FH20	Kombinationen	
2025	R05FP  	Pflanzliche Antitussiva und Expektoranzien	
2025	R05FP30	Pflanzliche Antitussiva und Expektoranzien, Kombinationen	
2025	R05G   	ANTITUSSIVA UND EXPEKTORANZIEN, KOMBINATIONEN MIT ANTIBIOTIKA	
2025	R05GA  	Antitussiva und Antibiotika	
2025	R05GA01	Doxycyclin, Kombinationen	0,1 g O,P bezogen auf Doxycyclin 
2025	R05GA02	Tetracyclin, Kombinationen	1 g O,P bezogen auf Tetracyclin 
2025	R05GB  	Expektoranzien und Antibiotika	
2025	R05GB01	Doxycyclin mit Ambroxol	0,1 g O,P bezogen auf Doxycyclin 
2025	R05GB02	Tetracyclin, Kombinationen	1 g O,P bezogen auf Tetracyclin 
2025	R05GB03	Oxytetracyclin, Kombinationen	1 g O,P bezogen auf Oxytetracyclin 
2025	R05GB04	Thiamphenicol, Kombinationen	1,5 g O,P bezogen auf Thiamphenicol 
2025	R05GB05	Ampicillin, Kombinationen	2 g O,P bezogen auf Ampicillin; 2,5 g O Kinder DDD bezogen auf Ampicillin 
2025	R05GB06	Cefaclor, Kombinationen	1 g O,P bezogen auf Cefaclor; 0,75 g O Kinder DDD bezogen auf Cefaclor 
2025	R05GB07	Erythromycin, Kombinationen	2 g O für Erythromycinethylsuccinat-haltige Zubereitungen; 1 g O Kinder DDD für Erythromycinethylsuccinat-haltige Zubereitungen
2025	R05GB08	Metacyclin, Kombinationen	0,6 g O bezogen auf Metacyclin 
2025	R05GB51	Doxycyclin, Kombinationen	0,1 g O,P bezogen auf Doxycyclin 
2025	R05GC  	Expektoranzien und Sulfonamide	
2025	R05GC01	Sulfadiazin, Kombinationen	0,6 g O bezogen auf Sulfadiazin 
2025	R05GC02	Sulfamethoxazol und Trimethoprim	1,6 g Sulfamethoxazol + 0,32 g Trimethoprim 
2025	R05GC03	Sulfanilamid, Kombinationen	
2025	R05X   	ANDERE ZUBEREITUNGEN GEGEN ERKÄLTUNGSKRANKHEITEN	
2025	R05XA  	Analgetika-haltige Mittel gegen Erkältungskrankheiten	
2025	R05XA01	Paracetamol, Kombinationen	
2025	R05XA02	Acetylsalicylsäure, Kombinationen	
2025	R05XA03	Propyphenazon, Kombinationen	
2025	R05XA04	Ethenzamid, Kombinationen	
2025	R05XA05	Aminophenazon, Kombinationen	
2025	R05XA06	Natriumsalicylat, Kombinationen	
2025	R05XA07	Metamizol, Kombinationen	
2025	R05XA08	Phenazon, Kombinationen	
2025	R05XA09	Salicylamid, Kombinationen	
2025	R05XA10	Phenylbutazon, Kombinationen	
2025	R05XA12	Phenacetin, Kombinationen	
2025	R05XA22	Acetylsalicylsäure und Pseudoephedrin	
2025	R05XC  	Andere Mittel gegen Erkältungskrankheiten	
2025	R05XC01	Enzym-haltige Kombinationen	
2025	R05XC02	Pflanzliche Kombinationen mit anderen Mitteln	
2025	R05XH  	Homöopathische und anthroposophische Mittel gegen Erkältungskrankheiten	
2025	R05XH02	Ferrum phosphoricum	
2025	R05XH04	Cinnabaris	
2025	R05XH20	Kombinationen	
2025	R05XH51	Echinacea angustifolia, Kombinationen	
2025	R05XH52	Ferrum phosphoricum, Kombinationen	
2025	R05XP  	Andere pflanzliche Mittel gegen Erkältungskrankheiten	
2025	R05XP01	Echinacea-purpurea-Presssaft	0,3 g O Trockenpresssaft; 7,5 ml O Presssaft 
2025	R05XP50	Andere pflanzliche Mittel gegen Erkältungskrankheiten, Kombinationen	
2025	R06    	ANTIHISTAMINIKA ZUR SYSTEMISCHEN ANWENDUNG	
2025	R06A   	ANTIHISTAMINIKA ZUR SYSTEMISCHEN ANWENDUNG	
2025	R06AA  	Aminoalkylether	
2025	R06AA01	Bromazin	
2025	R06AA02	Diphenhydramin	0,2 g O,P,R
2025	R06AA04	Clemastin	2 mg O,P
2025	R06AA06	Chlorphenoxamin	80 mg O,P
2025	R06AA07	Diphenylpyralin	10 mg O
2025	R06AA08	Carbinoxamin	16 mg O
2025	R06AA09	Doxylamin	25 mg O
2025	R06AA10	Trimethobenzamid	
2025	R06AA11	Dimenhydrinat	0,3 g O,R
2025	R06AA15	Piprinhydrinat	
2025	R06AA52	Diphenhydramin, Kombinationen	
2025	R06AA54	Clemastin, Kombinationen	
2025	R06AA56	Chlorphenoxamin, Kombinationen	
2025	R06AA57	Diphenylpyralin, Kombinationen	
2025	R06AA59	Doxylamin, Kombinationen	
2025	R06AA61	Dimenhydrinat, Kombinationen	
2025	R06AB  	Substituierte Alkylamine	
2025	R06AB01	Brompheniramin	24 mg O
2025	R06AB02	Dexchlorpheniramin	6 mg O,P
2025	R06AB03	Dimetinden	4 mg O; 4 mg P 
2025	R06AB04	Chlorphenamin	12 mg O,P
2025	R06AB05	Pheniramin	75 mg O
2025	R06AB06	Dexbrompheniramin	
2025	R06AB07	Talastin	
2025	R06AB51	Brompheniramin, Kombinationen	
2025	R06AB52	Dexchlorpheniramin, Kombinationen	
2025	R06AB54	Chlorphenamin, Kombinationen	
2025	R06AB56	Dexbrompheniramin, Kombinationen	
2025	R06AC  	Substituierte Ethylendiamine	
2025	R06AC01	Mepyramin	0,2 g O,P
2025	R06AC02	Histapyrrodin	80 mg O
2025	R06AC03	Chloropyramin	0,15 g O; 20 mg P
2025	R06AC04	Tripelennamin	0,15 g O
2025	R06AC05	Methapyrilen	
2025	R06AC06	Thonzylamin	
2025	R06AC52	Histapyrrodin, Kombinationen	
2025	R06AC53	Chloropyramin, Kombinationen	
2025	R06AD  	Phenothiazin-Derivate	
2025	R06AD01	Alimemazin	30 mg O,P
2025	R06AD02	Promethazin	25 mg O,P,R
2025	R06AD03	Thiethylperazin	13 mg O,P,R
2025	R06AD04	Methdilazin	16 mg O
2025	R06AD05	Hydroxyethylpromethazin	75 mg O
2025	R06AD06	Thiazinam	0,9 g O; 0,3 g R
2025	R06AD07	Mequitazin	10 mg O
2025	R06AD08	Oxomemazin	30 mg O
2025	R06AD09	Isothipendyl	
2025	R06AD10	Dioxopromethazin	
2025	R06AD52	Promethazin, Kombinationen	
2025	R06AD55	Hydroxyethylpromethazin, Kombinationen	
2025	R06AE  	Piperazin-Derivate	
2025	R06AE01	Buclizin	50 mg O
2025	R06AE03	Cyclizin	0,1 g O,P; 0,3 g R
2025	R06AE04	Chlorcyclizin	0,1 g O
2025	R06AE05	Meclozin	50 mg O,R
2025	R06AE06	Oxatomid	60 mg O
2025	R06AE07	Cetirizin	10 mg O
2025	R06AE09	Levocetirizin	5 mg O
2025	R06AE51	Buclizin, Kombinationen	
2025	R06AE53	Cyclizin, Kombinationen	
2025	R06AE55	Meclozin, Kombinationen	
2025	R06AK  	Kombinationen von Antihistaminika	
2025	R06AX  	Andere Antihistaminika zur systemischen Anwendung	
2025	R06AX01	Bamipin	0,1 g O
2025	R06AX02	Cyproheptadin	12 mg O
2025	R06AX03	Thenalidin	
2025	R06AX04	Phenindamin	
2025	R06AX05	Antazolin	0,3 g O,P
2025	R06AX07	Triprolidin	7,5 mg O
2025	R06AX08	Pyrrobutamin	
2025	R06AX09	Azatadin	2 mg O
2025	R06AX11	Astemizol	10 mg O
2025	R06AX12	Terfenadin	0,12 g O
2025	R06AX13	Loratadin	10 mg O
2025	R06AX15	Mebhydrolin	0,2 g O
2025	R06AX16	Deptropin	2 mg O
2025	R06AX17	Ketotifen	2 mg O
2025	R06AX18	Acrivastin	24 mg O
2025	R06AX19	Azelastin	4 mg O
2025	R06AX21	Tritoqualin	
2025	R06AX22	Ebastin	10 mg O
2025	R06AX23	Pimethixen	
2025	R06AX24	Epinastin	
2025	R06AX25	Mizolastin	10 mg O
2025	R06AX26	Fexofenadin	0,12 g O
2025	R06AX27	Desloratadin	5 mg O
2025	R06AX28	Rupatadin	10 mg O; 5 mg O Kinder DDD 
2025	R06AX29	Bilastin	20 mg O; 10 mg O Kinder DDD 
2025	R06AX30	Etoloxamin	
2025	R06AX31	Quifenadin	
2025	R06AX32	Sequifenadin	
2025	R06AX33	Hydroxyzin	
2025	R06AX51	Bamipin, Kombinationen	
2025	R06AX53	Thenalidin, Kombinationen	
2025	R06AX58	Pyrrobutamin, Kombinationen	
2025	R06AX80	Etoloxamin, Kombinationen	
2025	R07    	ANDERE MITTEL FÜR DEN RESPIRATIONSTRAKT	
2025	R07A   	ANDERE MITTEL FÜR DEN RESPIRATIONSTRAKT	
2025	R07AA  	Surfactant-Präparate	
2025	R07AA01	Colfoscerilpalmitat	0,108 g Inhal.pulver
2025	R07AA02	Natürliche Phospholipide*	0,16 g Instill.lösung
2025	R07AA03	Ambroxol	
2025	R07AA04	Natürliche Phospholipide aus Schweinelunge	0,16 g Instill.lösung 
2025	R07AA05	Natürliche Phospholipide aus Rinderlunge	0,16 g Instill.lösung 
2025	R07AA30	Kombinationen	
2025	R07AB  	Atemstimulanzien	
2025	R07AB01	Doxapram	0,4 g P
2025	R07AB02	Nikethamid	0,5 g O,P
2025	R07AB03	Pentetrazol	0,1 g O
2025	R07AB04	Etamivan	
2025	R07AB05	Bemegrid	
2025	R07AB06	Prethcamid	0,4 g O,P
2025	R07AB07	Almitrin	0,1 g O
2025	R07AB08	Dimeflin	
2025	R07AB09	Mepixanox	
2025	R07AB50	Andere Atemstimulanzien, Kombinationen	
2025	R07AB52	Nikethamid, Kombinationen	
2025	R07AB53	Pentetrazol, Kombinationen	
2025	R07AH  	Andere homöopathische und anthroposophische Mittel für den Respirationstrakt	
2025	R07AH10	Verschiedene	
2025	R07AH20	Kombinationen	
2025	R07AX  	Andere Mittel für den Respirationstrakt	
2025	R07AX01	Stickoxid	
2025	R07AX02	Ivacaftor	0,3 g O
2025	R07AX30	Ivacaftor und Lumacaftor	Standarddosis: 4 DE O; Standarddosis: 2 DE O Kinder DDD 
2025	R07AX31	Ivacaftor und Tezacaftor	Standarddosis: 1 DE O 
2025	R07AX32	Ivacaftor, Tezacaftor und Elexacaftor	Standarddosis: 2 DE O; Standarddosis: 1 DE O Kinder DDD 
2025	R07AX33	Deutivacaftor, Tezacaftor und Vanzacaftor	
2025	S      	SINNESORGANE	
2025	S01    	OPHTHALMIKA**	
2025	S01A   	ANTIINFEKTIVA	
2025	S01AA  	Antibiotika	
2025	S01AA01	Chloramphenicol	
2025	S01AA02	Chlortetracyclin	
2025	S01AA03	Neomycin	
2025	S01AA04	Oxytetracyclin	
2025	S01AA05	Tyrothricin	
2025	S01AA07	Framycetin	
2025	S01AA09	Tetracyclin	
2025	S01AA10	Natamycin	
2025	S01AA11	Gentamicin	1,25 mg AT,AS 
2025	S01AA12	Tobramycin	
2025	S01AA13	Fusidinsäure	
2025	S01AA14	Benzylpenicillin	
2025	S01AA15	Dihydrostreptomycin	
2025	S01AA16	Rifamycin	
2025	S01AA17	Erythromycin	
2025	S01AA18	Polymyxin B	
2025	S01AA19	Ampicillin	
2025	S01AA20	Antibiotika in Kombination mit anderen Mitteln	
2025	S01AA21	Amikacin	
2025	S01AA22	Micronomicin	
2025	S01AA23	Netilmicin	0,675 mg AT 
2025	S01AA24	Kanamycin	1,5 mg AT,AS 
2025	S01AA25	Azidamfenicol	
2025	S01AA26	Azithromycin	
2025	S01AA27	Cefuroxim	
2025	S01AA28	Vancomycin	
2025	S01AA29	Dibekacin	
2025	S01AA30	Kombinationen von Antibiotika	
2025	S01AA31	Cefmenoxim	
2025	S01AA32	Bacitracin	
2025	S01AB  	Sulfonamide	
2025	S01AB01	Sulfamethizol	
2025	S01AB02	Sulfafurazol	
2025	S01AB03	Sulfadicramid	
2025	S01AB04	Sulfacetamid	
2025	S01AB05	Sulfaphenazol	
2025	S01AB06	Sulfisoxazol	
2025	S01AB07	Sulfisomidin	
2025	S01AB20	Kombinationen	
2025	S01AD  	Antivirale Mittel	
2025	S01AD01	Idoxuridin	
2025	S01AD02	Trifluridin	
2025	S01AD03	Aciclovir	4,65 mg AS 
2025	S01AD05	Interferon	
